@tomiesteel,Steelers were down 23 -0 at the half the last time we played we’re only down 14 a huge improvement,16m
@DoucetteAdam,The Steelers defense isn’t actually good this year they have three really good players but you can move the ball on them,16m
@crusso_3,Peterman Bills> This Steelers team,16m
@StillCurtain,The Steelers offense will be the death of me.,16m
@juanchoserran8,Bueno @steelers hay que buscar un mejor ataque para septiembre. Arrancando por un QB confiable.,16m
@glenn07754752,Lol. That’s funny. Tomlin never takes responsibility for the play and coaching staff. Guy has had so much talent and hasn’t won a thing. So overrated. He has the last word on everything so it falls on him. But they won’t fire him.,16m
@DemonTiime_,"As a die hard Steelers fan we need to fire everybody except Najee, TJ, Minkah and Tomlin!",16m
@antoniobugge,Go the Steelers!!,16m
@Vic,Creo que estoy más estresado por mi examen de Modelación y Series de Tiempo que por los @steelers #Dalai #HereWeGo,16m
@Lynnp27,I'm ready for s'more #MahomesMagic,16m
@TheOutLaw1977,Jump the rail and take out Pat!,16m
@Mojo_Trinity,"Ditto, the realization that the play of the two mediocre offensive tackles isn't this offensive line biggest issues is sobering .... This offense won't go anywhere no matter who you have at QB if the #Steelers don't get the guard/center interior line improved/upgraded",16m
@anndarinkahochs,llegó la hora de prenderle su velita a mis steelers dios plan,16m
@allenangle,Sad #Steelers #defensive line has to work w/ a #secondary that can’t do their job & a #QB past his time! #SuperWildCard #PITvsKC,16m
@PracticallyKyle,Steelers gonna save so much money on workers comp when Big Ben retires,16m
@_chrisarends,tj watt is the best offensive player on the steelers,16m
@KaileeNauert,The amount of talent on our offense is disgusting considering the Steelers can’t ever seem to show it off at all.,16m
@vinireus11,"mds, tamo perdendo de 21x7, trate de virar esse jogo steelers",16m
@MatthewSeltzer1,"@Chiefs lead the @steelers 21-7 at the Half. Jerick McKinnon, Byron Pringle and Travis Kelce all have touchdowns from @PatrickMahomes Steelers Devin Bush has an interception and @_TJWatt had a touchdown on a fumble recovery",16m
@OxKlezendorf,And given to an offense that can't even get a field goal,16m
@Wagerking100,I can't blame them for checking out. Have you seen the Offense from #Steelers . Awful,16m
@CLUBBUBBLEZ,Don’t worry Buffalo will get revenge for you Steelers fans next week,16m
@NixonandIke,#Steelers have one job - knock Mahomes out of the game,16m
@JDWags22,"Steelers need a qb in the draft, needed to do so for the last 4 years. This year in the draft, will go Defense and offensive line, just give up for the next few years while wasting TJ Watts career",16m
@MattSmithCFB,Steelers first-half points in last five road games: 3 0 0 3 (started drive at +39) 7 (defensive TD),16m
@Sarrae2x,will they pick it up in the second half? who knows bc the steelers are so unpredictable at times like this but then again our OC..,16m
@KaiImNot1,"The Skip Bayless who doesn't know the difference between a football and Ben Wa Balls. Can't play sports - talk about sports. Skip, STFU.",16m
@Secondhole,Heartbreaker……. #HereWeGo @steelers,17m
@burgh_guy_MattK,Steelers offense is… FUCKING EMBARRASSING. That last two minutes was… FUCKING EMBARRASSING,17m
@TripleA_27,Disappointed? No. Still have faith? Yes. Did part of me totally expect this? Yes. Did another part of me think the script would be flipped at half? Yes. Could be worse. Lots of football left. #Steelers,17m
@bbby_v_329,"Drops Drops Drops Johnson is a nice piece, but not a #1, 2, or 3. He will always be inconsistent. Probably time to see what kind of trade value there is for him. Claypool… I’m not sure he likes football. Ben, simply ran the Tank empty… nothing but love for him.",17m
@Wagerking100,I can't blame them for checking out. Have you seen the Offense from #Steelers . Awful,17m
@CLUBBUBBLEZ,Don’t worry Buffalo will get revenge for you Steelers fans next week,17m
@NixonandIke,#Steelers have one job - knock Mahomes out of the game,17m
@JDWags22,"Steelers need a qb in the draft, needed to do so for the last 4 years. This year in the draft, will go Defense and offensive line, just give up for the next few years while wasting TJ Watts career",17m
@MattSmithCFB,Steelers first-half points in last five road games: 3 0 0 3 (started drive at +39) 7 (defensive TD),17m
@Sarrae2x,will they pick it up in the second half? who knows bc the steelers are so unpredictable at times like this but then again our OC..,17m
@KaiImNot1,"The Skip Bayless who doesn't know the difference between a football and Ben Wa Balls. Can't play sports - talk about sports. Skip, STFU.",17m
@Twing27,I stacked my Steelers cards in a different way. Big Ben about to start connecting with juju Muth and dj and TJs gonna be all over Mahomes!,17m
@vinireus11,"mds, tamo perdendo de 21x7, trate de virar esse jogo steelers",17m
@MatthewSeltzer1,"@Chiefs lead the @steelers 21-7 at the Half. Jerick McKinnon, Byron Pringle and Travis Kelce all have touchdowns from @PatrickMahomes Steelers Devin Bush has an interception and @_TJWatt had a touchdown on a fumble recovery",17m
@calebnweber,This gave me hope that they might cover the spread,17m
@Steelerfan48623,"30 minutes of dreadful football left in the Steelers season, then it’s on to the Mason Rudolph era which is going to be even worse. Yippee! #CantWait",17m
@The_Stock_Guys,It’s sad cuz you can’t even blame the defense for allowing 21 because they put up the only 7 points in the game,17m
@K_P_T_D_,@dh_simba7 better be suited up let ‘em show out Frfr,17m
@Pame_Gs,Al rato que pierdan los @steelers y se despida Big Ben,17m
@SteelersWizard,Good times….#Steelers,17m
@GageNich,Me taking Matt Canadas Job @steelers @SteeIerNation,17m
@youngdobie,Diontae was still a big reason why the Steelers swept y’all,17m
@kholfitzsimmons,Hey Josh remember the ravens coulda been here if they just beat this piss poor Steelers team !,17m
@Burghers5,Game season Bens career ova just like that. 3rd and 20 and u give up a long TD to some fat ass TE with 13 seconds in the half Chiefs get ball back second half. Steelers a total joke,17m
@StayScheming__,@steelers why the FOCK ain’t y’all using JuJu?! Tf !!!,17m
@CoRwinnin,21 for the Steelers had no effort on that play.,17m
@agimenez,"Para la temporada que viene, ojo si los Steelers meten nuevo qb y ajustes + alguna incorporación a la o-line.",17m
@sunshineburgh,If we win over #KC-the next time @steelers will be in the Playoffs is AFTER #BigBen is in the NFL Hall of Fame! At least 5 years!,17m
@AFootballFriend,“Hey Seahawks. Steelers here. Mason Rudolph and a 3rd…Ok 2nd for Russell Wilson. Thoughts?” #Steelers #RussellWilson #Seahawks,17m
@SuaveDinero_,steelers are some bums 42 years to they 302 BEFORE THE HALF,17m
@stakehighroller,"ALERT: New high roller bet posted! A bet has been placed for $10,510.51 on Kansas City Chiefs - Pittsburgh Steelers to win $19,444.44. To view this bet or copy it https://stake.com/sports/home?iid=sport%3A23249395&modal=bet&c=view…",17m
@adamcraine73,If you think the Steelers are dead you haven’t watched at all this year,17m
@bigwu602,"The fact that the Steelers are still in this game, when Big Ben has a papier-mâché shoulder, is a travesty for the Chiefs.",17m
@ihazquestionz,"I’m NOT sledding. But…. If we somehow almost win, I will. #Steelers #SteelerNation",17m
@Eddie_Vietnam,We were until we lost a 1st team All Pro corner and unanimous MVP QB lol. Niggas went 0-6. You are right about that.,17m
@SP33RFISH,"The Steelers haven't had a good OC, DC, OL coach, you name it since.. well damn I don't know.",17m
@JimmyFMoore,if the Steelers draft Kenny Pickett I’m choosing a new team,17m
@maddelucchi,"The Steelers are the only team I think would've significantly improved their championship chances this year if their quarterback was Jimmy Garoppolo. Who knows what they do this offseason, but that remains the most obvious fit to me.",17m
@The_Fosterhome,Steelers look like they’re having fun,17m
@Jaylit4x,Can y’all cut Deontae Johnson right now,17m
@Bertates,Guess it’s the end of an era now,17m
@MsMary__,Con pocas esperanzas pero no merma el entusiasmo Here we go!!!!,17m
@HeroPuss,2nd Half Grit!!! @steelers,17m
@SamSawyer14,Our offense has been pretty awful all year. They just don't turn it over so if the defense can keep it under 20 we have a chance.,17m
@datDamn_ARIN,Ok im out...thanks for playing @steelers fans.. im going to bed at halftime..catch the low-lights tomorrow,17m
@biesnecker,The #Steelers committed a serious strategic error by scoring and reminding the #Chiefs that the game had already begun.,17m
@maualmagro,Jodido?? . . . Jodido tener de coordinador ofensivo a Matt Canada @steelers @SteelersUnite,17m
@MikeTierno1,Steelers have the laziest receivers and the worst O-line in the league.,17m
@Frank07583103,Offense to step up???? Lmao!!!,17m
@ThatOneBurghFan,"Gotta find a rhythm in the second, otherwise we all know what this game is gonna look like. #Steelers",17m
@Agentzero1881,The further problem is you can say the exact same thing about numerous Steelers assistants,17m
@shadxwclxnes,The Steelers stay breaking my heart. #herewego,17m
@Tbaird18,If you were supposed to shotgun when the Steelers scored and you didn’t. Go do it now.,17m
@Russ6460,"Agree, we can have running backs, receivers, and tight ends, but if we can block or pass protect, we don’t have shit",17m
@David_LaTorre,"BTW, Tomlin allowed Ben to run Haley out of town. Result: JV offenses with Coach Randy and Canada. His staff choices have been awful. #Steelers",17m
@KELSCROWE,Calling Rick now,17m
@chris155223,It’s against the Steelers who tf cares,17m
@joelechman5,@ChrisMuellerPGH what’s the odds that the Steelers make absolutely no changes no coaching changes bring Ben back next season?? Lol. Watch out. Could happen,17m
@Adamthecowdog,"For the Pittsburgh Steelers, If we are going to try to win, we got to execute our plays correctly and the right way. Their offense can exploit us we have to play for the play that you can make based off how their quarterback exploits the openings you give him.",17m
@homeindaburgh,"Harris had 1000 yards rushing, it ain't the line, Big Ben Sucks! #HereWeGo Steelers",17m
@Rain3y_Days,I hate Brandon Staley even more tonight for forcing us to have to watch this Steelers offense.,17m
@TraceyZeee,A few more yards of offense isn't much to ask.,17m
@Missy_NJ,"It does not matter what plays are called; they won’t work if the WRs drops the ball, the QB over/underthrows and execution is horrible.",17m
@Jlowery133,The fact that the Steelers got into the playoffs with an offense like this is a joke,17m
@imhighkey_sean,Steelers who???,17m
@Bman188,Bruh you’re a Steelers fan,17m
@RBlooms2021,"I'm not, but since I'm not a Steelers fan, go Chiefs! (My team won yesterday.)",17m
@GCarkido,Ben stayed too long. He can’t lead a receiver down field. I’m sick of him blaming everyone else!,18m
@BlackSimba0,Steelers have 44 yards at halftime lol. Come on man.,18m
@Rustminer48,Canada offense is terrible. Too many three yard throws.,18m
@DRojasVertiz,"@cprocuna @PabloViruega Saludos desde Puebla. Con algo de frío pero tomando calor de la transmisión #NFLxESPN No le veo oportunidad a Steelers. La defensa los puede mantener, sin embargo se requiere que le estarían los pases a Big en.",18m
@DaddyDawg_2,"Not a Steeler's fan, but I can't imagine Pickett will still be available when the Steelers are currently slated to make their selection in the first round. If they want Pickett, they'll likely have to trade up to get him!",18m
@imhighkey_sean,Steelers who???,18m
@Bman188,Bruh you’re a Steelers fan,18m
@RBlooms2021,"I'm not, but since I'm not a Steelers fan, go Chiefs! (My team won yesterday.)",18m
@TraceyZeee,A few more yards of offense isn't much to ask.,18m
@Missy_NJ,"It does not matter what plays are called; they won’t work if the WRs drops the ball, the QB over/underthrows and execution is horrible.",18m
@Jlowery133,The fact that the Steelers got into the playoffs with an offense like this is a joke,18m
@esoesperoyo,I love the nepotism of @NBCSports hiring the son of @CollinsworthPFF instead someone who really deserved #WhitePrivilege Full of BS WHITE Nepotism @steelers @Chiefs,18m
@RRRtlkn2u,I’m buying a #90 Steelers jersey no matter Watt!!,18m
@huber_katelyn,We are for anyone who beats the Steelers and for the Buccs not to make it to the super bowl again #ColtsNation,18m
@souldoubt76,"I don’t know who has the bigger mancrush, Joe Buck with Kyle Schwarber, or Cris Collinsworth with Patrick Mahomes. If I was Collinsworth’s wife I’d be genuinely concerned.",18m
@EASmallwood,"All I know is that the Ravens have lost 4 straight games to the Steelers, and it’s not like the Steelers are any good. Blame injuries if you want. Excuses.",18m
@JGulinoYahoo,Everybody blaming Brandon Staley and the Chargers for the Steelers making the playoffs should spare some vitriol for the Cleveland Browns. This is on us too,18m
@BcraigV,You deserve this. And a good Mrs.,18m
@DoubleHeaderPod,Steeler's Deonte Johnson can't even catch COVID. #PitvsKC #Steelers #Chiefs #HereWeGo #ChiefsKingdom #WildcardWeekend #NFLPlayoffs #NFL,18m
@AlecUselman,It feels way worse than 14 points… #Steelers,18m
@JoshVannoy,Imagine if you had Steelers money line,18m
@Melodyspears94,,18m
@Oh_My_Allah,"Haven’t watched much Steelers this year but it’s not just Big Ben this whole offense is bad…o-line, WRs everybody…Tomlin gotta fix this before next season",18m
@bartcroasmun,watching the steelers in the playoff… THROW THE TOWELL !!!,18m
@HoulahanMVP,"The @steelers blinked, you love to see it. #CutTheirEyelidsOff",18m
@KFJ83,I’d rather cut my eyes out so I don’t have to see this shit show Steelers team.,18m
@trevorreichner,"Even though I’m located in a predominantly Steelers fan area. I agree, fuck the the Steelers.",18m
@MrsAtalaPK,Well @steelers are not listening to you.,18m
@radattack3,"really hoping the steelers move on from matt canada after this season. it never made any sense to promote in house. the problem with fichtner was the offense was stale and predictable, and promoting from within has only led to more of the same…",18m
@Burghers5,Game season Bens career ova just like that. 3rd and 20 and u give up a long TD to some fat ass TE with 13 seconds in the half Chiefs get ball back second half. Steelers a total joke,18m
@AR12_PacEmUp,Yeah probably lol,18m
@KendrickOverYe,"Steelers going to the super bowl, just maybe not this time",18m
@lsthawk,Who will be the Steelers defensive coordinator next year,18m
@PincheJDA,Let’s go out there and have fun!! #SteelersNation #Steelers #ThankYouBen,18m
@Wo1fRam60,Here you go…,18m
@wolfekamp,Jullie hebben hier niks te zoeken,18m
@dalieshakey,#Steelers #Chiefs,18m
@Educamtorres,"Ya sabía que por alguna razón me caes muy bien, vamos Steelers, aún hay tiempo.",18m
@40Confessions,"If we had a quarterback and a decent OC, we would be dangerous.",18m
@treasonodb,i just took the +12.5 because the steelers defense is solid and the chiefs rarely ever cover double digit spreads,18m
@Black59Razer,Canada gotta get deported,18m
@Blitz_Burgh,First downs in the first half: #Steelers -- 2 Chiefs -- 14,18m
@Ponoka123,@steelers The sad part is that Tomlin may get another year and we will again not get back to Super Bowl … there are so many good coaches out there who can make that happen!! #TomlinIsTheProblem,18m
@WayneAnstead,"@Vincemarotta 3 of those games this weekend didn’t need to be played. What a joke!! Pats, Eagles, Steelers—they certainly didn’t deserve to be there. Perfect definition of the ‘haves & the have nots’. Not worth watching—and I didn’t. Hope for tomorrow night.",18m
@hayden_bauman42,Not well. But I’m not a Steelers fan. Simply rooting against the Chiefs.,18m
@mardh9,Steelers,18m
@Cardelaf,"Solo nos queda disfrutar de grandiosas jugadas defensivas, no hay más...",18m
@Roguewolf1999,It should be a crime against humanity how much fucking primetime Steelers football I’ve had to watch this season holy shit,18m
@Richie_M72,@steelers is Matt Canda’s jabroni ass canned yet?,18m
@Ballagefor6,“steeler fans” posting “let’s go steelers” at halftime with smiles on their faces when we’re done 21-7 please get me away from this fan base,18m
@LimitlessNati0n,Come on boys @steelers let’s come back @TeamJuJu @ChaseClaypool #HereWeGo @BenRothenberg,18m
@chellyj_,Imagine if the Steelers had 1/3 of an offense,18m
@Jeothedog,"Personally, if I know y’all can beat a team I’ll admit it & give it to y’all bro but I knew the eagles, cowboys & Steelers would lose this week. Y’all are def the better team in the NFC Least but be honest would you ever root for a division rival to win?",18m
@CTowersCBS,What I will say about Ben Roethlisbeger is the Steelers utter unwillingness to even consider upgrading the QB position the past three seasons has wasted a championship level defense.,18m
@Zimmsy,I did not realize Matt Canada is Steelers offensive coordinator. They wasted the final year of Big Ben with Matt Canada.,18m
@N9XTN,Enjoying the @Chiefs @steelers game tonight at Arrowhead! #ChiefsKingdom #KCvsPitt,18m
@Kanzacyti,Steelers suck. We BETTER win this game. It only has about 20% of my attention. I'm working on shit like matters. Like my car. LoL,18m
@tokyatdin,@steelers the only td of the game did not come from the offense… steelers offense sucks,18m
@Monkiriky,Que buena madriza le están dando a los #Steelers,18m
@gregridner,I think the Steelers need a new-uh-everything offensively. Give me Nahj and Pat. The rest can pack,18m
@Slaughter_bear,Calm down your whole team is Henry LMAO,18m
@MikeSchrier2121,I can't find a bet on Steelers punt yards vs KC offense yards. Let's Go Pens,18m
@austin_mooren,We just need a stop out of the half and a score from the offense,18m
@TCovCards11,Game was over the minute you took the field. Lol. Steelers aren't a real playoff team. They're a byproduct of the NFL's 7 team playoff money grab.,18m
@WFT2Hell,Steelers scoring 21 in the third quarter.,18m
@CFBBluePrint,Steelers won the turnover battle 2-0 in the first half and are still down 14 points. That’s when you know you’re out matched,18m
@LisasJeff,"Hey try putting TJ in on offense and let him have the ball, we can’t do any worse then we did in the first half.",18m
@chrismercereau,What a take. Chiefs over Steelers. Genius.,18m
@KELSCROWE,Watch me. Next 3 nap times you’ll never know,18m
@SherriSWilder,@steelers I’m Not Giving Up! I’m Not Giving Up! I’m Not Giving Up!,18m
@MrBenevolent22,I see Diontae remembered that he forgot how to catch and the defense decided they're ready to go home,18m
@LarryMo36637577,@steelers almost didn't make playoff s but then play in playoffs like this wow offensive is not good at all recivers wow out classed empty the bench put new players in for a spark,18m
@lucashalon,"Se a instituição Pittsburg Steelers for uma organização seria, esse desgraçado será mandado embora antes desse jogo terminar",18m
@JorgeCuenk,A qué hora los steelers van a meter a Paul Crewe o a josh?,18m
@Big_EFish,"yknow, if theres anyone that deserves to score the last TD of this Steelers seasons it's TJ",19m
@faith_assink,"ive heard this sound helps people, can it pls help the steelers",19m
@JebusFerrare,After the first half these are my thoughts TJ Watt is an alien So is Mahomes Steelers offense is bad bad bad and we are lucky the defense has kept it this close.,19m
@timmeier,Ha just hoping the Steelers don’t come back.,19m
@Burghers5,Game season Bens career ova just like that. 3rd and 20 and u give up a long TD to some fat ass TE with 13 seconds in the half Chiefs get ball back second half. Steelers a total joke,19m
@ChinloyMarlene,"Chiefs vs. Steelers score predictions, time, TV: Channel, picks, kickoff, how to watch today's NFL Wild Card playoff game - NBC Sports htt ps://sports.nbcsports.com/2022/01/16/chiefs-vs-steelers-score-prediction-picks-tv-how-to-watch-start-time-for-nfl-wild-card-game/",19m
@RizzPlaysGames,DREW BREES COMING OUT OF RETIREMENT TO PLAY FOR THE STEELERS NEXT YEAR CONFIRMED,19m
@BIGTHUNDER76,"Steelers offense is AWFUL!!! Dropped passes, Ben can't throw, Offensive Coordinator is AWFUL, so HARD to watch... defense played good early but wore down fast...",19m
@1738fettywappp,Thank god I bought my chiefs Pom poms lmao. Smoking the hell out of that Steelers pack,19m
@commishwilson,Gatta know the Steelers enough to know they won’t fire him after one year. Praying for some college opportunity to pop up,19m
@Steelcityreece,I fucks with you,19m
@roc2myrepublic,@steelers felllas we still got this…small adjustments that’s all. Offense we gotta put some points up defense y’all keep applying pressure stay fundamentally sound no dumb penalties and we good!!!! WE RIDE!!!!,19m
@Rossi_Thoughts,"Ben needs to have 12 pass attempts in the second half further than 10 yards if the Steelers can have a chance. 5 of those need to be 30+. Go to JuJu, Go to Claypool, give us a chance!",19m
@dracco135_don,@steelers stop plating the game to win play the game for the love of the sport that's the only way your going to win stop working about winning get rid of that preaaure play the game for the love of the game and you can win,19m
@eagles_screech,@RichieWalsh @KDPomp The only thing that’s going to save the Steelers is the day Matt Canada and Ben aren’t a part of this team! So keep on sugar coating…,19m
@mmawolverine_g,¿Recuerdas cuando te uniste a Twitter? ¡Yo sí! #MiAniversarioDeTwitter y espero que @steelers_esp nos den una victoria que nadie cree …,19m
@Tweets_ByJ,"Steelers fans and media epitomize overreactions. Half of y'all didn't give a flying fuck what happened in this game and now acting angry because we're losing and guys aren't performing well. Like, isn't this what y'all expected??",19m
@OMG_Squidward,"Ahkello Witherspoon also appears to be playing well at CB, but hasn’t really been tested by Mahomes yet. #Steelers",19m
@siddownbehumble,Found the Steelers playbook. Hope the chiefs don’t see it. #herewego,19m
@TyreakTm,Damn come on Steelers,19m
@kurtkruiz,Aaron Rogers,19m
@GeneralNPatton,"Fire Matt Canada at the half, let Ben call his own plays for the rest of the game. If it works, great. If not who cares it’ll be Ben’s last half let the man have fun for everything he’s done for the Steelers. This is painful to watch",19m
@davidfoote16,"Unfortunately, that was the last bit of defense they would play in the first half.",19m
@OnTo74,Offense wins games defense wins championships but if you’re the Steelers offense doesn’t play and defense wins 9 games,19m
@Bradyhas7ringz,Not gonna argue that but still waaaaay better than the Steelers,19m
@Jkowa_,Since when is beating the Steelers a flex,19m
@davidK786,"Embarrassing & disgusting, the Matt Canada experience has been a failure & he shouldn’t be back next season also our front line needs a ton of help their awful.. #Steelers",19m
@Swaney2Michael,DPOY!!!,19m
@PrivettEric,This offense needs to do something in the second half. Start targeting JuJu and MUUTH. I mean you brought JuJu back for a reason. Start going downfield on any down except 3rd when they are expecting you to because that’s what you do. #Herewego #Steelers,19m
@geno71isaLegend,"Steelers offence need to wake up. They have done nothing. Too many easy drops. Not good passing. Also, how are the WR not managing to get separation from the defense…. Whereas the KC WR managed plenty in the last 3 drives? Is it poor play calling? Poor execution? #HereWego",19m
@ElfLairJasonTLG,Dear @steelers ...,19m
@SJVibes1,Why do I get the feeling that every team that tweeted “The stage is set” was part of a fix? I just think its ironic how meticulous the ref is being in #Steelers vs #KansasCityChiefs and how odd the ref was to run in during the last 10 seconds for #SFvsDAL,19m
@KungFuAce,Come on Mahomes get the Steelers up out of here y'all had yall fun now put them away,19m
@RIC_splash,Steelers don’t stand a chance,19m
@marcbowers7,What can you do. #Steelers were lucky to make it and will be one and done,19m
@press24newslive,"Steelers vs. Chiefs – Game Summary – January 16, 2022",19m
@CharmaineDawso,Hoping our defense can score mote because our offense can't do anything,19m
@Devy210,"As a honest Steelers fan, we don’t deserve to be in the playoffs but we got saved by the London Jaguars. Big Rape needs to retire cause I am disgusted to support the team he plays on and no longer will. I will take my fandom to Detroit and become a Lions fan.",19m
@MatthewDD1984,Hey @steelers can you hire @tokyoXmo as your OC next season,19m
@EYEAMNEGUS,Matt Canada & Keith Butler need to be relived of their duties as coordinators at the end of Steelers season regardless how this game ends,19m
@David_Potteiger,It’s been fairly evident that Mason Rudolph gives the Steelers the best chance to win and the Steelers just keep rolling out Roethlisberger and his < 3 YPA.,19m
@Rencarnation,I already lost faith in the steelers. until they change to case the whole team will not win more,19m
@JDPalacioP,4 a #Steelers aunque me gustaría darle 10 pero!!! @cprocuna,19m
@MostlyFunnier,"I was there with my oldest son. He was just a toddler when Palmer went down, one of his first football memories. We watched together the Steelers playoff game, with its high and lows. Oh, the emotions to share this moment with him…",19m
@Raymirez24,Steelers have nothing to lose and are playing like a team with nothing… #HereWeGo #Steelers,19m
@kcWorstBehavior,"@RealBrittBaker there's only one place the Steelers might take down the Chiefs in KC tonight, and that's on the NFL Blitz cab at @updownkc . Maybe you and @AdamColePro should beat the stadium traffic and come through?",19m
@ADelrosario29,I love Steelers “fans” questioning Coach T week in and week out. Clearly the man is doing something right if he’s won 2 Super Bowls and has 15 consecutive seasons without a losing record… get a grip y’all #NFLPlayoffs #Steelers,19m
@dkoz41,Troy and Pete… feel bad for those yinzers. They live for Steelers football just to get let down every year of their prime.,19m
@MVPHenryDavis,Who should the Steelers draft if they go QB? (Besides Pickett) reply for other,19m
@NotFadeAwayBets,The Steelers offense is horrendous,19m
@LichtyAntl,"DJ’s dropped pass with 3:02 literally led to 14 unanswered pts. Most will blame the D, but this game plan was solid. 1st down runs off another 2 mins at least and possibly pts. Stone hands f’d up Drop sped up the game speed and led to 14 pts in 3 mins…. CATCH THE F’N BALL!",19m
@ArchieFrmQueens,Watching the Steelers lose is fun,19m
@irnmn17,Steelers twitter has one hell…… it is Matt Canada offense and Keith butler defense….. jaylen samuels is playing running back. We are throwing to donte moncrief and Matt spaeth. With Sean mahan at center and Jonathan Scott at left tackle.,19m
@DrHistoryBrad,He has non idea how to use his players. None. This looks like the first game of preseason. If we lose he needs to be fired on the plane.,19m
@JuanAnt55969767,I hope is Dumblin,19m
@spencers3893,"As a Steelers fan, I agree",20m
@iFUXwMMA,"If you somehow found a line for it and you bet Big Ben to have under 25 yards passing for the half, and for the Steelers to have under 50 yards of total offense on 27 first half plays, please collect your money from the 4th window down on your left",20m
@nike_kiddCHIP,@TherealStins @elisaaapuente this Steelers wood almost rolled I jus gotta stick it,20m
@imau2fan,They need to develop a prescription medication that treats the dropsies. Call it Limasol. #Steelers,20m
@justastraw,He can’t help Tomlins inept ability to have a team ready to lay week 18,20m
@ARaj_Energy,Thank you @_BigBen7 and thank you @Juiceup__3 for the early retirement party you dropped in that half #Steelers,20m
@CriminologoAsh,"Pero, ¿Qué pinche necesidad Ulises?. Aunque aún no acaba esto, otro equipo nos estaría haciendo pomada como Chargers o Colts. La ofensiva de Steelers es nula y no te pone a prueba de nada pero de nuevo empezamos con los turnovers. MA MA DAS",20m
@thedanishreport,It’s the Steelers!,20m
@itslukemitcheII,Playing it on my Steelers helmet Bluetooth speaker,20m
@Googleman245,steelers need a deebo type...that's a huge need.,20m
@FatPowerForward,What are Steelers fans gonna do when the offense struggles?,20m
@COCsure,@Alex_Kozora Elephant in the room: Was JuJu coming back more of a distraction than a help? Hard to be any worse in offense (and any less prepared seeing the miscommunications). #Steelers,20m
@reynaj671224,"Steelers is dying of nothing, !!!!!!",20m
@guccimav,Let’s make it worth watching ehh @steelers,20m
@PFF_UcheMcGrone,Las Vegas Raiders Los Angeles Chargers Los Angeles Rams Miami Dolphins Minnesota Vikings New Orleans Saints New York Giants New York Jets Philadelphia Eagles Pittsburgh Steelers San Francisco 49ers Seattle Seahawks Tampa Bay Buccaneers Tennessee Titans Washington Football Team,20m
@ThatDudeKG16,Can’t wait for either the Chiefs to score again OR the Steelers D forces a punt & the offense go 3 and out,20m
@LCarVjl,"Ofensiva despiertaaaaaa, venga!!! No es algo imposible Steelers!! #HereWeGo",20m
@AR12_PacEmUp,You guys are gonna piss me off,20m
@ocho_max,He’s not the one calling the bombs on 3rd and short. That’s 100% Ben and he’s been doing it for years.,20m
@big_Muddro,Man the Steelers laying a egg…,20m
@icedpringletea,When you really think about it the Steelers went like 5 games without a first half touchdown so if anything they’re ahead of schedule let’s go baby,20m
@Desboi99,And that’s how they ended the first half…you knowing Steelers thinking not again,20m
@MazenSF49ers,"I hope Steelers fan happy watching their team getting spanked castrated on national Tv while Their Grandpa QB making this team unwatchable specifically Offence,we could've watched actual ball game if raiders & chargers both made it but NO we stuck with this clown show Steelers.",20m
@mdrizzy22,You better stay awake! Steelers are a second half team,20m
@TerryDHartsfiel,@stephenasmith see if you laughing after Steelers game.,20m
@brophasaurus,Fire Matt Canada (total loser) at half time and the @steelers might have a chance. All time worst offense.,20m
@catfish9er,Let’s be honest between our receivers drops and lack of time and push from the OL that leaves very little options…,20m
@beefyhounds83,I’ll be shocked if the Steelers lose by 21 or less,20m
@C07_Michael,Finals score Steelers:7 Chiefs:49,20m
@Rich_dad123,Look at these idiots. Steelers ML u guys are the worst gamblers,20m
@jsricheal17,"well, it was a good run. thanks, Ben, for the good memories and 2 SB rings. best of luck in retirement. good luck next season, #steelers.",20m
@envyBONITAmo,Of course the Steelers ain’t doing shit lmaoo,20m
@coostadaan,"O ataque do Steelers é um mal cronico, pode entrar qualquer OC ai que nao adianta",20m
@graceand_truth,"“He became simply a mouth that uttered, a hand that signed whatever was demanded of him. His sole concern was to find out what they wanted him to confess, and then confess it quickly, before the bullying started anew.” - George Orwell, 1984",20m
@aandrews4005,Steelers scored 28 and 24 in the second half before in games this season. We are are going to need like 52 to even have a chance.,20m
@EdwonAlexander,Ay mis steelers,20m
@_LatesBaseball,steelers fans at halftime be like #PITvsKC,20m
@InterSteelers,Steelers gonna win 28-21 #herewego,20m
@bxjdhdhjdhj,Not going to happen this season is only gonna end one way with ben,20m
@Shauncore,Best bet for the Steelers in the second half is Roethlisberger getting hurt and having Rudolph come in,20m
@joamjo,"It's good we're not getting embarrassed out there...oh, wait a minute, nevermind m",20m
@itslamartimev1,W,20m
@hornsupchris,"If you’re not watching the Steelers game on Trees stream, what are you doing?",20m
@izzyisthebbest,receivers are doing bad. o-line sucks. come on steelers.,20m
@sterlinginks,Why are you so impressed with that performance against such a pathetic Steelers team? We’ll see if the Chiefs are for real when they face the Bills a second time.,20m
@danielsilvestte,Steelers,20m
@burronovi,Pittsburgh Steelers NÃO É NEM FUDENDO,20m
@kevpghsportsfan,Thinking I should have bought a larger bottle of Jameson for this Steelers game,20m
@HardStuck0,The most offensive part of the Steelers offense is Big Ben's rule of Consent lol @UrinatingTree,20m
@b_rick_ewell,well I don't really care if the steelers win but I would love to see Andy Reid lose. Don't know why but he has a face I don't like.,20m
