@StrongBad328,Same goes for the Steelers,23m
@MontseOrtiz8,Ni el de los Steelers,23m
@avi_cd,Steelers offense doing some of the most blatant statpadding I've seen,23m
@TweetsByFelix,Heres hoping Tomlin takes out all the Steelers so this game can be over.,23m
@smalls96,If Ben can get me this middle/cover on Steelers +13.5 I will say exactly 1 nice thing about him.,23m
@_TheNightHwk,Well let's enjoy the last minutes of Big Ben #Steelers #HereWeGo,23m
@jkarlosgarrido,Steelers de toda la vida,23m
@Robplaysmooth,Steelers,23m
@stephens_jake,I appreciate that the Steelers are staying in bounds when I have them +21.5. Keep that clock moving,23m
@ManDime_Whitie,"Another year, another ass kicking in the first round for the Steelers. No better way then to send Ben off",23m
@DanielMOrnelas,"┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| •.•) Browns, Bengals & Ravens ┳┻|⊂ﾉ have won playoff games ┻┳| more recently than the ┳┻ Steelers.",23m
@NikkiRaeM,DJ signature 3 yard backwards turn #steelers,24m
@nhlpens,"Okay so Steelers fans, I'm still a newer fan so when it comes to offseason/management stuff I know nothing at all. What do the Steelers do in the offseason? Ben gone, rebuild coming? Or can they still be competitive next year?",24m
@iHackedyoTL,Sheeesh Steelers.,24m
@JeremyMiller25,They actually don't. The records stayed in Cleveland. Cool story though.,24m
@MMAcatfish,"I’m a Steelers fan. I’m watching the game. I’m wearing a Big Ben jersey. And her article is right. It is heavy and still just business with the nfl and well, fuck. Because he has been great (overall) since then. But it’s still a thing that happened at the same time.",24m
@MEGABUCBUC,Big Ben is now the 3rd highest post season passing leader. He will be 4th highest next week when Rodgers gets ahead but that doesn’t take away anything from the achievement #Steelers,24m
@CesarOrona,"Ahora si, GRACIAS @_BigBen7 @steelers @acereros @NFL @nflmx #HereWeGo",24m
@Robplaysmooth,Steelers,24m
@stephens_jake,I appreciate that the Steelers are staying in bounds when I have them +21.5. Keep that clock moving,24m
@ManDime_Whitie,"Another year, another ass kicking in the first round for the Steelers. No better way then to send Ben off",24m
@DanielMOrnelas,"┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| ┳┻| ┻┳| •.•) Browns, Bengals & Ravens ┳┻|⊂ﾉ have won playoff games ┻┳| more recently than the ┳┻ Steelers.",24m
@jkarlosgarrido,Steelers de toda la vida,24m
@Rxmpage_US,Steelers played good in the 1st quarter…,24m
@SammyFranklinss,Steelers really dropped like 40 on us man,24m
@lKritical,Steelers getting clapped lol,24m
@GaryGongaware,Raiders didn't tie last week,24m
@mairkrh,Mentally preparing myself for the #steelers Bubby Brister era reboot,24m
@BoulderBrowns,You won’t have to. Just hang out watching the Steelers in the AFCN for next 5 years.,24m
@SpartaMykonos,"The Steelers, who aren’t very good to begin with, looked like a high school team tonight, and Wright acts like they just won the Super Bowl. Very sad to watch Big Ben tonight, and most of the season. HOF career, though.",24m
@Haroldm22618925,"His last 4 playoff game loses including Tonite we've missed a QB in a Steelers uniform playing like a certified hofer .Nothing new having to wait ten years before another arrives ,he's prepared us for it .",24m
@Kristahave3,Steelers may have to spend the night in KC!,24m
@MrBlankName_,Really? How many playoff games did you play in? Ben's your daddy.,24m
@AceroAmericano,"Es que creo que si le apuestan a la ofensiva en los primeros picks, creo que van a dejar morir a su mejor unidad. El tiempo y la agencia libre los alcanzarán rápido. Y a como se han manejado, si seleccionan a un QB en primera ronda, dudo que vaya a ver acción. En fin, veremos.",24m
@MO_The_General,"When the Steelers had AB, Bell, and Ben you would've thought they would've won a couple",24m
@Mexicuautl,Creo que no eres muy bueno en tus predicciones. DEcías quen ibas a ganar la elecciones en Huixquilucan.,24m
@dieguicatalan,Que pitiza le estan metiendo a los steelers.,24m
@jasonbigmachine,@UrinatingTree that fumble on first down by Big Ben & the 9 yards after just sums up the Steelers season this year,24m
@Twitershitter96,The #Steelers best run of the night came on a fumbled snap. #Terrible,24m
@akeem7ven,Don’t feel bad Steelers… at the end of the game just say to the Chiefs.. I bet you won’t do that to Buffalo!!,24m
@Shenaniguy,Just one more TD. That’s all we want. #ThankYouBen #HereWeGo #Steelers,24m
@jason85765761,is he walking home yet?,24m
@jmrotter,"Duele, pero @Chiefs es mejor y se necesitaba mucho más para vencerlos. Gracias @_BigBen7 por tanto en 18 años, tres SB y dos trofeos, puras temporadas ganadoras #respect próximo #HallOfFame. Con @steelers en las buenas y en las malas.",24m
@Joasmheesa,"well, this loss really hurts the Steelers chance of going to the superbowl...",24m
@KelleyPc12,Ironic you even tweet this,24m
@PhDPalma,"So you were saying, @CoachTomlin is a Loser his post season record is one of the worst, @BruceArians is the reason we have Super Bowl rings and @CoachTomlin fired him the joke is on the @steelers we will never win again until he is gone mark my words",24m
@JosephMoney73,"Used to think you were a stand up guy despite playing for one of our rivals, but I was wrong. You’re just a ex-player that stood out for a historically awful organization. Enjoy being a dbag",24m
@SteelersOurWay,Dude you played in the league and you are chirping like one of those guys that live in their parents basement! The @steelers beat your team twice this season,24m
@dvldog0352,"Big Ben is a first ballot HOF QB. What a career. 3rd all time on passing yards in playoffs behind only Peyton Manning and Tom Brady. Thanks for the battles Big Ben, enjoy retirement. Going to be weird not seeing #7 on Sundays. #SteelersNation #Steelers #NFL #NFLPlayoffs #BigBen",25m
@MaddyMewMew,"yeah but their regular season was good, the Steelers got in because they won like 5-6 games they didn't deserve to win",25m
@BrioniBoy12,By giving up 40 in the WC again??? #steelers,25m
@EdCleary1,Thank You Ben. Good Night. @steelers #HereWeGo,25m
@AliSkiiirt,Realistically I think the Steelers sign Derek car if he doesn’t negotiate a contract with raiders or jimmy g in the off season,25m
@Jeessee15,Horrendous football tonight #Steelers,25m
@CJ_C9H7N,さあ、BigBen最後のドライブか、 #NFLPlayoffs #Steelers #Chiefs #SNF,25m
@_honeyrevenge_,"@_BigBen7 in my lifetime of watching Steelers football, you have been the only quarterback I’ve ever known. It’s going to be weird next year without seeing number 7 commanding the field! Enjoy retirement",25m
@kristabuck10,I have to go for the Bucs ( my sister is a die hard fan as I am to the Steelers). It’s been a privilege to have Ben lead our team. #7 Hall of Fame,25m
@NSamonas,"Joe Thomas only offensive lineman EVER to get voted to 10 consecutive pro bowls , how many Nate Washington got ? Lol",25m
@NehlsStan,Ok I’ve never said this is a good team,25m
@its_alyceea,Wait I honestly had no idea omg!! (Not a Steelers fan either) how awful!!!,25m
@nitchwayne,Now she say the Steelers are being crushed,25m
@bgreat1005,We knew the Steelers was butt lol I dont wanna hear non Cowboys,25m
@ksu89wildcat,I'm a Chiefs fan and agree with that. I wish Washington was on the Chiefs. He'd be our #2 receiver easily. Kid can run routes & catch.,25m
@KCChiefs_UK,2 minute warning. Chiefs 42 Steelers 21,25m
@TrumpWon001,FIRE TOMLIN,25m
@TrevorCHuante,The Chiefs: 3rd & 20 from the Steelers 48yd line Mahomes: house call dime to TE1 Result: KC TD,25m
@Teige15,If you only knew how laughable and pathetic this pic looks of a “grown” adult. LOL,25m
@trevbetter,Kansas City beat the Steelers using the Triangle offense #Kobe,25m
@stop_go1013,Mahomes is 3-0 against the Steelers. We pretty much never beat them my whole life before him,25m
@slammer33963191,Keep holding on to that playoff win drought. Hold it down big boy,25m
@gt_sundown,"…chargers would’ve been in Buffalo, it was raiders or Steelers going to KC",25m
@WhatsYourMoveBG,Took the #Steelers +28 in the 4th quarter for a dollar. This is getting exciting!,25m
@fkciii,"I am disappointed that you would take the time to engage in comments like this. I am a Steeler fan, and respected your career. Disappointing.",25m
@PlanetParker,It was a nice dream…,25m
@crewser128,The Steelers have had a head coaching dynasty Chuck Noll -> Bill Cowher -> Mike Tomlin 1969-?,25m
@davionzZz,I'm amazed the Steelers won 9 games with a QB who literally cannot accurately throw more than 10 feet,25m
@sjmontgomery_,They've won three playoff games in the last decade and missed the playoffs four times. But everyone keeps telling me Tomlin has never had a losing season. Is that the standard now for the Pittsburgh Steelers? No losing seasons? How far we've come.,25m
@FlyByKnite,"Steelers fan. I do like the Chargers, though. Would have much rather preferred to watch them than this team on my screen.",25m
@kamil__24,Steelers put Najee Harris back on the field! My parlay needs him to score a touchdown!!!,25m
@BrandonKBills,DMD,25m
@MaimanAndrew,"KC just has too much high octane in the tank and Steelers needed to be much more aggressive on offense, instead of playing all that small ball they played. From the number one Go Bills fan, hoping we can clobber those Chiefs next week!’n",26m
@gt_sundown,"…chargers would’ve been in Buffalo, it was raiders or Steelers going to KC",26m
@WhatsYourMoveBG,Took the #Steelers +28 in the 4th quarter for a dollar. This is getting exciting!,26m
@fkciii,"I am disappointed that you would take the time to engage in comments like this. I am a Steeler fan, and respected your career. Disappointing.",26m
@PlanetParker,It was a nice dream…,26m
@crewser128,The Steelers have had a head coaching dynasty Chuck Noll -> Bill Cowher -> Mike Tomlin 1969-?,26m
@davionzZz,I'm amazed the Steelers won 9 games with a QB who literally cannot accurately throw more than 10 feet,26m
@sjmontgomery_,They've won three playoff games in the last decade and missed the playoffs four times. But everyone keeps telling me Tomlin has never had a losing season. Is that the standard now for the Pittsburgh Steelers? No losing seasons? How far we've come.,26m
@FlyByKnite,"Steelers fan. I do like the Chargers, though. Would have much rather preferred to watch them than this team on my screen.",26m
@kamil__24,Steelers put Najee Harris back on the field! My parlay needs him to score a touchdown!!!,26m
@BrandonKBills,DMD,26m
@brainshitted,Here we go steelers!,26m
@MarkAGunnels,Who will be the Steelers quarterback next year?,26m
@tiggey5444,Steelers meet fork!!!!,26m
@EliasButcher3,Remember when Steelers fans said it was “sarcasm”.. that was a good one.,26m
@AlbinoBoogeyman,The fact you sir are a Stillers fan....you rock!,26m
@CoachAndreEllis,"SO, next Steelers franchise quarterback??",26m
@BrentMo28412566,Must suck to have to root for other teams to take out your rival since your team can’t do it. Yeah you win a playoff game last year congrats. 3 wins against a rival QB in 18 seasons. 3,26m
@IAmClassyK1ng,How’s Steelers doing,26m
@dlolley_pgh,And we're at the two-minute warning. It's 42-21 Chiefs over the Steelers. Steelers face second-and-3 at the KC 48.,26m
@Livi_tho,Dammm Steelers really going out like that smh,26m
@drewsblues2001,"Mike Tomlin should be embarrassed.. massively outcoached tonight, massively outcoached... in the last two playoff games the Pittsburgh Steelers have played they have given up 90 total points.. this is not a superbowl winning formula by any means...",26m
@JenJenMichelle,Steelers you brought pain to my eldest child and for that you must pay,26m
@gitt88,"Ben is legit literally just telling people what to do right now. There is no play call. It’s just Ben telling them “you run this, you run that” Ever since he started to do that the offense has showed life — amazing. Can he come back as the OC next year? #Steelers",26m
@MoparPenguins,Ya will. You’ll just be pissed Mason is the QB.,26m
@samisunflowerr,I already know the Steelers gonna lose,26m
@RTizador,Ya mero los alcanzan,26m
@BadGuyUte,"As a Bengals fan I always hated the Steelers, but there's been plenty of players for them I loved/envied. He was an awesome QB until his true colors showed. Now I can't stand the constant love for him for no reason.",26m
@jrsnowden25,Your jokes are worse than your hairline.,26m
@JadenSEAA,Hello pube boy,26m
@BRotoFFJason,FanDuel has the odds up for the Chiefs next week when their game is still going on today. Straight disrespect to the Steelers lmfaoooo,26m
@SteelerSanc16,Still throwing 5 yard passes down 21 is about as infuriating as it gets #Steelers,26m
@AgentNumbing,meanwhile Steelers getting absolutely housed by Chiefs,26m
@colin_dunlap,The Steelers 100 percent need to try to work out at least another one-year deal with JuJu.,26m
@theWilyVeteran,Better hope Steelers don't score here,26m
@urmomsonmydick,steelers bouta lose and lakers are gonna lose tomorrow why cant i have anything nice,26m
@UrinatingTree,"Thank fucking God, I don't have to pretend that the shitty Steelers are going to the Super Bowl anymore.",26m
@AldensThoughts,"I don't always root for the Steelers, but I loved watching Big Ben play football.",26m
@HeffnerNot,Let Canada and butler walk wasting talent for four years defintly got the mediocre part down,26m
@augiechapas,"Gotta give the Steelers credit, they’re playing a lot better than I expected",26m
@oloesteves,We will lose but #Steelers have the realest fan. No fake ass sore loser fans #HereWeGo #SteelersNation forever baby,26m
@lifeofswoosh,you played on that sorry ass browns team for 10+ years and never once made the playoffs stop talking about things you know nothing about,26m
@Ms_JLuca,I can't help but keep my Steelers pride. Been a fan way too long not to.,26m
@KylePatrie,Heck of a career Roethlisberger! Those Pats-Steelers games were some of the best! #BigBen | #HereWeGo,26m
@G40656482,Come on man!!! Trash!!! time,26m
@MmaCrushU,How can you be good if you don’t win! Talented loser….,26m
@_ColdCutCombo,Anybody else still up sweating a Steelers teaser?,26m
@DenverDudeBets,Steelers come a TD or kick a FG PLS,26m
@VernonB11424446,From Jaguars debacle to Chiefs debacle the Steelers have not improved one bit is a totally fair assessment. Last five or so years a complete waste of time and effort. #PITvsKC,27m
@Johnnycatz15,Steelers couldn’t even keep it close enough to hold off the tv schedule announcements,27m
@AldensThoughts,"I don't always root for the Steelers, but I loved watching Big Ben play football.",27m
@HeffnerNot,Let Canada and butler walk wasting talent for four years defintly got the mediocre part down,27m
@augiechapas,"Gotta give the Steelers credit, they’re playing a lot better than I expected",27m
@oloesteves,We will lose but #Steelers have the realest fan. No fake ass sore loser fans #HereWeGo #SteelersNation forever baby,27m
@lifeofswoosh,you played on that sorry ass browns team for 10+ years and never once made the playoffs stop talking about things you know nothing about,27m
@Ms_JLuca,I can't help but keep my Steelers pride. Been a fan way too long not to.,27m
@KylePatrie,Heck of a career Roethlisberger! Those Pats-Steelers games were some of the best! #BigBen | #HereWeGo,27m
@G40656482,Come on man!!! Trash!!! time,27m
@MmaCrushU,How can you be good if you don’t win! Talented loser….,27m
@_ColdCutCombo,Anybody else still up sweating a Steelers teaser?,27m
@DenverDudeBets,Steelers come a TD or kick a FG PLS,27m
@JHaines330,"Your team crapped the bed 2 years in a row, go to sleep",27m
@joelechman5,Good bye to Ben tonight,27m
@oldGZ115,@ThePoniExpress At least Melvin Ingram III didn’t hurt the Steelers,27m
@mikeblewitt,"At least this Steelers season ends with me wearing an #EastCoastDads T-shirt Cc: @LateRoundQB Also, taking a puppy out in terrible weather",27m
@iamn0tthe1,As a Steelers fan since my childhood I can’t wait for him to be gone for real and all I will ever remember about him was that when it mattered most the NFL and it’s white fan base couldn’t get past dog fighting but sexual assaulting women was no problem.,27m
@Fat_Howard_Jr,"Imagine being out in Vegas, and you spend your night trolling Steelers fans on twitter. Talk about pathetic and embarrassing. But that's what lonely people with no friends who go to Vegas alone do",27m
@lobocious12,@TeamJuJu I know you’ll never see this but you’re the best. Hope you stay with the Steelers but you deserve the world,27m
@SmittySnipes_14,Steelers 2 TDs + 2 sacks to save my life today,27m
@BigDawgDaddy76,I’m just soaking in the final hoorah of @_BigBen7 and the @steelers … it’s been a great ride Big Ben #cryin,27m
@davidrosswelsh,Still swept your shitty ass team,27m
@TwistedIdiot,As it stands James Washington will have caught Ben's last TD #HereWeGo #Steelers,27m
@Steelpinstripes,What’s it like for them never smelling a Lombardi EVER,27m
@minnySODAguy,Had no idea Josh Dobbs was back on the Steelers.,27m
@beaudozer03,Fuck the Steelers,27m
@Robotized,He was good and had 7 pro bowls and 6 all pros. Joe had 10 pro bowls and 6 all pros and was the best left tackle basically every year he played WITH one of the worst front offices ever,27m
@the_madJoe,"Pinches Steelers, yo si quería verlos compartir campo con Eminem.",27m
@scottopks,Ben is going to pad his stats and appear to have played ok. Truth is he is as washed up as washed up gets. @steelers @Chiefs,27m
@NoneOfYourB49,Bye bye @steelers you never stood a chance against the @Chiefs . #BillsvsChiefs,27m
@Oagub_,"Por mais que eu tenha meu desgosto pelo Steelers, assistir o último jogo do Big Ben é uma lindeza.",27m
@SnowbunniChaser,use you're real account white boy,27m
@Johnny_Barks,I think everyone knew Chiefs/Steelers Eagles/Bucs were gonna be blowouts. But I am disappointed Bills/Patriots was a pretty bad game.,27m
@DeJayStarr,@steelers,27m
@keyser_rama,Should have done it all season. Hire Ben as OC next year. #Steelers,28m
@kmorgan76,Big Ben wishing the Chargers & Raiders would have tied. #Steelers #PITvsKC,28m
@kellen_fig57,And you never did,28m
@davidedwinross,"The #steelers glory years happened mostly before I was born, completely before I can remember. My early fandom went from bad QBs in the ‘80s to serviceable QBs in the ‘90s and early ‘00s. 2004 until now has been a joy. Thank you, Big Ben! @_BigBen7 #herewego",28m
@marterella_12,I’d love to be the GM for the Steelers this off-season…,28m
@maxreed2015,"Thank you Big Ben! Only been a fan for 4 years, but can’t thank you enough! @steelers #Steeler4Life",28m
@PSMcHenry11,Only reason we’d get blow out is because we don’t know how to call plays and be creative on offense. But our defense way better that Steelers!,28m
@coins_snatched,@BookitWithTrent any sharps that were on the Steelers should never underestimate the power of Patty Ice again,28m
@vickiedan12,These Steelers/Cowboy fans tonight,28m
@ryanwilliamsCLE,My qb is better than yours! Lets gooooo. #ChiefsKingdom,28m
@Mcbride_62,It’s wild how it all works. The “good” QB drafts most will bust but the “bad” QB drafts you’ll have several make it. It’s a shit show either way. But for the Steelers it’s Pickett or bust. Homegrown kid with his talent you don’t miss on.,28m
@Surfsidekid1,The channel of not getting blown out again in playoffs,28m
@gratliff26,"That's right, Cris. Ben truly represented the spirit of the Steelers community.",28m
@_nolimitbre,Great season we had man we wasn’t even suppose to be in the playoffs but we got here anit end the way we wanted it too but it is what it is no matter what the steelers will always be my team farewell Big Ben you will be missed #SteelersNation #HereWeGo #PittsburghSteelers,28m
@HaikuJonah,"The Chefs are out of fireworks, and the Steelers are out of season.",28m
@ItsYSKA,Steelers during the Halftime Show #NFL #Steelers #ChiefsKingdom #NFLPlayoffs,28m
@JacobSarvis,"I hate the Steelers, but I love Mike Tomlin.",28m
@Ravenservative,,28m
@RowdySal,Doesn't count garbage time,28m
@nitchwayne,"You say Pittsburgh Steelers to Siri and the bitch say, “the Pittsburgh Steelers are getting demolished by the chiefs” fucc off Siri",28m
@Pharaohiic,Rest in piss bozos @steelers @_BigBen7,28m
@HadenCargo,"Same, Steelers, same",28m
@YoMero201011,Bueno al menos no nos dan violin como a Steelers,28m
@KesTownsend,"Nice job, Ben. @LAYS #LaysGoldenGrounds, #Sweepstakes @steelers",28m
@mwiedy,@Browns Congrats on last place …. a position Joe Thomas is familiar with,28m
@saywhat95,All of these receivers can get gone,28m
@eric_petrillo,"I was a shy, unathletic kid. Participation trophies mattered to me. Dick.",28m
@sullivan30jr,If we are talking “know your place” then You are bottom of the totem pole because you are literally Pittsburgh white trash. Plus why shouldn’t a 6 time first team all pro nfl player talk about the nfl??? you’re just mad your teams losing so you need an outlet lol,28m
@CernaIsauro,"No she doesn’t know shit about football. Not one of the coaches in that locker room (Raiders) ever planned or thought “let’s play for a tie and eliminate a old rival”. Come on, really that is your argument. Not one person who watches or plays football ever wants a tie PERIOD…",28m
@RayNublinski,“If the Steelers would’ve committed a few more penalties they could have won this game.” -Mike McCarthy #PITvsKC,28m
@R3licX,Thank you big ben. !!! #Steelers #SteelersNation #SteelerNation #HereWeGo #ThankyouBigBen,28m
@JoeJocirin,Shit crazy Steelers so trash,28m
@AdamMusser5,"We need to make a decision early and stick with them whether it is a draft, a vet or someone in house it should help them build confidence.",28m
@SPriceMedia,"Me, a @Chiefs fan: obtains terrible towel from angry @steelers fan who didn't want it anymore. What to do now? #PITvsKC #NFLPlayoffs",29m
@0ProblemsBUCN,"Joe Thomas tweeting to the Steelers, on his first attempt: “Hahsjdjtjtuausbdn @steelers andjdirienalslfu ajdirueuendnd hahahaha”",29m
@alexisklumb,The @Browns and their fan base are like roaches. They only come out in the Steelers darkest of times.,29m
@danielmatis4,It’s a good thing you said fine and didn’t bet Steelers ml. I would’ve felt terrible had you did and never forgave myself had I not responded to you on Twitter with the good advice. But @sloprules taught me to be humble so I had to share my knowledge with everyone,29m
@tolson00,Thank goodness this is the last game for the rapist QB.,29m
@4JJGrill,Steelers need to take Tomlin’a headset away like penn st did to paterno. He’s a micro manager and control freak. He controls everything and his coordinators take the blame.,29m
@sullivan30jr,If we are talking “know your place” then You are bottom of the totem pole because you are literally Pittsburgh white trash. Plus why shouldn’t a 6 time first team all pro nfl player talk about the nfl??? you’re just mad your teams losing so you need an outlet lol,29m
@CernaIsauro,"No she doesn’t know shit about football. Not one of the coaches in that locker room (Raiders) ever planned or thought “let’s play for a tie and eliminate a old rival”. Come on, really that is your argument. Not one person who watches or plays football ever wants a tie PERIOD…",29m
@RayNublinski,“If the Steelers would’ve committed a few more penalties they could have won this game.” -Mike McCarthy #PITvsKC,29m
@R3licX,Thank you big ben. !!! #Steelers #SteelersNation #SteelerNation #HereWeGo #ThankyouBigBen,29m
@JoeJocirin,Shit crazy Steelers so trash,29m
@AdamMusser5,"We need to make a decision early and stick with them whether it is a draft, a vet or someone in house it should help them build confidence.",29m
@eric_petrillo,"I was a shy, unathletic kid. Participation trophies mattered to me. Dick.",29m
@CoachJWLeach,THANK YOU STEELERS FAM...,29m
@IanHest,Gotta love Steelers fans at Ale House in South Florida at 11pm. It’s really a sight to see.,29m
@HoodieHiltonn,Yes + Hi monarchy and Lesbo man,29m
@snoozie223,Nope I’m not a Baker fan pal. So right now I’m enjoying this butt whoopin the Steelers are getting. How about u?,29m
@Steelersdepot,"Come on, one more TD, Ben #Steelers",29m
@ricdunas,@steelers Have you seen the color of @CoachTomlin ‘s eyes? Are they yellow? It may be a liver or bile duct problem.,29m
@DonteKennedydk,Now that the Steelers n Raiders got they participation trophies we can move forward for the real playoffs,29m
@Bob_Lazzari,"Yeah--it's time, Ben. Thx for the wonderful memories, sir.... @steelers #NFL #HereWeGo",29m
@ShiestySub,Again how did the Steelers beat the bills and the titans,29m
@JasperSzwarc,if the @steelers score a touchdown a minute they can win this game!,29m
@ZackBProduction,Irrelevant to this conversation but they’re future is bright so id say pretty good.,29m
@LaGoat8_,Hosted by the chiefs. Let that one sink in. Bens last game is getting smacked by mahomes.,29m
@PGreggy,Don’t let the Chiefs stomping the Steelers distract you from this unbelievable shot by Hideki Matsuyama,29m
@slyhmmrhwk,Besides the 9ers game all these games have been awful. Piss poor teams like the eagles and Steelers ruined it,29m
@HorshoeClarence,Get BigBen out of the gane please #steelers @steelers,29m
@Nukepapa66,Only people who care at this point are those playing the spread. #chiefs #steelers #nfl,29m
@yasin_moe17,Thankful the Steelers lost need them Bengals to lose and I’ll be somewhat satisfied,29m
@camarillo87,En Nuevo León ya nadie va ver la #Nfl después que eliminarlos a #DallasCowboys #PatriotsNation y a los #Steelers. Nos vemos en el 2022,29m
@steelersfan610,#SMH We just gave up #DropPasses left and right. Missed #assignments #missed #tackles #Congrats #Chiefs Good #Season @steelers #Helluva #Run for it!!! https://instagram.com/p/CY0TX2dtvUNlUY5G1tIWAHHG3RmHPT9rQbxdNw0/?utm_medium=twitter…,29m
@frankevans,The @steelers will fail in their bid to be the first team to make it to the Superbowl with a Ray-Ray and a JuJu.,29m
@JHartman_PIT,DJ for the first down. #Steelers,29m
@AmauryCarrasco,Yup...two of them against the Bills and Steelers in Pittsburgh,29m
@holapun,Mis #Steelers #HereWeGo #AdiosColosal,29m
@zen9s262,Keeping the head coach who allowed this to happen or was that the owners call?,29m
@whiskey4bfast,"That’s good enough for most #Steelers fans, though.",29m
@youngdobie,Browns poverty,29m
@smjxmj,Steelers fans are so funny man,29m
@JalenRoseBat,Ben Roethlisberger is older now than when Mike Tomlin was when he started coaching the Steelers.,29m
@TPolcawich,Did I deny that? Did you even read my tweet? I knew it wouldn’t be before hand. Read my actual tweet dipshit,29m
@ericmartian,the browns lost to this horrible steelers team twice this year,29m
@President_Bu,Hey big head @deshaunwatson @steelers #HereWeGo,29m
@dafoodstampgod,Then you’re not a Steelers fan. Us real fans want him as long as he’s walking,29m
@YtPhuck,So if it’s about team success why single him out? His entire career have gave up less than 10 sacks to the Steelers. He individually stomped whatever pass rusher y’all had on him,30m
@FalceAndrew,"I get it, game is out of hand so why risk a Najee injury. But you drafted him in the first round. Juju is out there. Use your first round pick on someone you’re not afraid to burnout before four seasons #Steelers",30m
@Bee33Gm,Cowboys fans are confused still right now about the last play ....Eagles never really showed up ....Steelers never had a chance ....Pats..couldn't hang in the cold,30m
@domaug,"this Steelers team, again, snuffed out your Shitstains with ease.",30m
@clawhammr,I've been watching Steelers games since Buddy Parker was coach. This team has tons of flaws and it is a great accomplishment to even be playing this week. May be some lean years ahead.,30m
@MattersPublius,"It's not beside the point because Skip's (and your) analysis relies on working backwards from representation. But this is an absolutely flawed method when it comes to diagnosing systemic racism, as I noted in my example.",30m
@Bigwaved29,Down 21 and still throwing everything at or behind the los. Lol,30m
@youngdobie,Browns poverty,30m
@smjxmj,Steelers fans are so funny man,30m
@JalenRoseBat,Ben Roethlisberger is older now than when Mike Tomlin was when he started coaching the Steelers.,30m
@TPolcawich,Did I deny that? Did you even read my tweet? I knew it wouldn’t be before hand. Read my actual tweet dipshit,30m
@ericmartian,the browns lost to this horrible steelers team twice this year,30m
@President_Bu,Hey big head @deshaunwatson @steelers #HereWeGo,30m
@dafoodstampgod,Then you’re not a Steelers fan. Us real fans want him as long as he’s walking,30m
@Heyimjustkelly,We knocked the colts out and the Steelers got walloped. Duuuvaaaaal,30m
@holapun,Mis #Steelers #HereWeGo #AdiosColosal,30m
@paolaGO62921708,"Pésima despedida de Rotlisberguer, pero STEELERS de corazón",30m
@AuthorJMicc,#WritingCommunity #WritersCommunity #Writing #Writer #Writers #WritersLife #Writing #NFL #NFLTwitter #ChiefsKingdom #Steelers #SuperWildCard #SuperWildCardWeekend,30m
@Lexie_Kepple88,"Damn u @directtv and weather, I cant finish watching the steelers game due to no satitelle signal..this sucks! I missed the whole 3rd quarter and probably 4th one by now! Right now since its trying to bring it back the score is 42 to 14 cheifs!",30m
@Tuzillo22,So nobody really takes anything a socialist say serious cause you’ve never succeeded in anything lol,30m
@chadewylie,"Considering how good the @steelers defense is right now, its amazing that they lost the best middle linebacker in football less than 10 years ago. Imagine this defense with Shazier… #HereWeGo",30m
@Regulator615,I know of 3 kids that are going to be really excited to have Dad around even more! #Steelers #HereWeGo #ThankYew7 #DadLife,30m
@BigMikeSky1,3 TDs in 3 minutes. No problem #Steelers,30m
@DaSomerLeague,Steelers were this close tonight #PITvsKC,30m
@GulfportTiger,Please do that for Ben… #ChiefsKingdom will most certainly show him the respect he is due! @steelers @NBCSports @Chiefs,30m
@jay_zimmer,(3-2) I think the Steelers would’ve rather had a tie,30m
@Forever_Grizz,The Steelers are the worst playoff team of all time. They have zero offense. They easily have the worst offense in the nfl. Fuck the rankings. It’s painful to watch them run the offense. I’d of paid money to watch the chargers vs chiefs. But I got stuck with Ben,30m
@LoganDuarte5,This is all I care about with the steelers at this point,30m
@BoulderBrowns,"Wow! Hey look, this Steelers fan can read and everything.",30m
@jUjU_bIgTiMe,I really don’t understand why you hate on the Steelers so much what did they do to you when you played for Baltimore you’re starting to sound like Chris Collinsworth,30m
@Tudec,Sometimes it’s just better knowing you’ve been booted from the playoffs in the first half over playing a game tight and losing. It’s a lot more relaxing elimination. #Steelers,30m
@BrioniBoy12,What a HOF legend!! Gobbling up stats till the last snap. Hasn’t it been great watching a decade of meaningless late drives and winning NOTHING!!! #Steelers,30m
@goats_goals,2nd and 10 now. KC went bowling for Steelers there.,30m
@UsuallyDope117,The Steelers saw people online going “do they REALLY deserve to be in the playoffs? ” and decided to remove all doubt.,30m
@steelnutz43,@steelers @_BigBen7,30m
@skewednkurtotic,This might be the final drive of Ben's career. #Steelers,30m
@TooRawDJ,Well Steelers we made the playoffs.,30m
@SimardJacob,That is a low bar to reach,30m
@rn67676,Eh we ain’t winning it this year. But we will be better than the Steelers for a long long time.,30m
@PALMER_RY34,"You've been waiting a while to tweet that.... you have the ""Browns will be back next yr"" saved for next season",30m
@BammaJammin2550,My man never even sniffed the play-offs and he talking to the Steelers. Yeah. sit this online out Joe.,30m
@mactasetano,I really wish the Steelers season ended last week with the win Baltimore,31m
@jsct83,,31m
@theONEryno,Really missed @VinnyVidiVici98 on the Steelers defense this year….,31m
